baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
9.27599030.27599669	28.4959066357408	-1.15607641855714	0.258260074305546	-4.39443845701918	1.11059460245506e-05	9.6660452163074e-05
9.27602076.27602541	24.6699244246754	-1.01970608982885	0.237863821161207	-4.28835052955338	1.8000486718274e-05	0.000144228867873618
9.27634606.27635526	35.7595948119262	-1.48347196577525	0.219052276164226	-6.57277154747691	4.93872045721138e-11	3.7270129575305e-09
9.33391036.33391990	68.7186116458709	1.16402210201683	0.216476054495781	5.10248439229394	3.35223400960022e-07	5.27824822454943e-06
9.34570343.34571068	40.1406753744413	1.12186068371795	0.189672244472369	5.77942134129469	7.49579890074558e-09	2.27478747059958e-07
9.34777444.34778149	43.9208349848433	-1.01292018875127	0.186563655867929	-5.21540393110223	1.83417101798671e-07	3.2215626447926e-06
9.35035747.35036912	82.6495018285287	1.10499153325531	0.169103666714254	6.1419451210448	8.15170235504718e-10	3.67321437749474e-08
9.36163041.36164056	98.4322824275027	1.47703232456511	0.318770249332097	4.42846271684776	9.49071202395688e-06	8.47464402569723e-05
9.38025959.38026631	50.5224160875781	1.33746397932358	0.209663121399869	6.07522423608171	1.23814582126679e-09	5.1512709920787e-08
9.38687130.38688212	56.37742837386	1.06163818724894	0.152660562168763	6.74945853026788	1.48397916004176e-11	1.39070046998199e-09
9.46210423.46210773	42.6478096093096	1.31198980330157	0.293703443966479	3.99140754620254	6.56822942885069e-05	0.000419747656839647
9.47177677.47178645	24.0564693651035	-1.0960891883341	0.225123009086078	-4.64386688742707	3.41947921803668e-06	3.63028489960026e-05
9.67670925.67671492	19.6365127676908	-1.05678715387622	0.227798394750557	-4.89170943441113	9.99639468128033e-07	1.31366550742863e-05
9.71161349.71162088	59.6544785583436	-1.61185228199656	0.192101071698969	-8.31911404539715	8.86232456186958e-17	7.43727817344887e-14
9.71458843.71459942	40.3191660627755	-1.03619425852114	0.205430959622389	-4.97276156355551	6.6005824546949e-07	9.32270542281922e-06
9.71566871.71567869	40.2417768726538	-1.29630824036591	0.226775961001914	-5.86021340285856	4.62272714984754e-09	1.52869739088979e-07
9.72069144.72069676	33.4418975189067	-1.30269692796394	0.242674589367567	-5.30510933523895	1.12605482148043e-07	2.13897336056028e-06
9.72437170.72437583	33.4708443927862	-1.03090446321853	0.207269767916246	-4.86380488388492	1.15150430277405e-06	1.47275599059852e-05
9.74251235.74251622	30.759649113306	-1.17247001587799	0.19875346647768	-5.75364953810638	8.73371215521679e-09	2.57161328261331e-07
9.74296747.74297202	31.9359827996452	1.68244862755799	0.290693486581622	5.56866273092526	2.56701817696107e-08	6.22820460725452e-07
9.75039129.75039332	17.1859724625969	-1.45555468813374	0.294179580557444	-4.99745266224178	5.80925930534542e-07	8.40405901223074e-06
9.75055146.75055948	37.8012230027533	-1.0342668018309	0.212981670326137	-4.87818785158491	1.07064933811924e-06	1.38836856347719e-05
9.75834933.75835654	45.0388669406015	-1.41481125005363	0.237264125695265	-5.91863296184326	3.24628509547342e-09	1.14249794102451e-07
9.76052526.76053201	26.2249735401323	-1.09264159847194	0.232823258432026	-4.64915429483881	3.33298817270337e-06	3.55696305047965e-05
9.76787871.76788220	25.379893679334	-1.05497550621284	0.248111006011796	-4.2902747826342	1.78452178510959e-05	0.000143208507864499
9.77841811.77842126	17.9636630438174	-1.14520864105297	0.254934715853328	-4.47674602553598	7.57893194971962e-06	7.0197508598815e-05
9.78219318.78220077	38.4355795170837	-1.22978294137549	0.203422412516748	-5.87427820087405	4.24689659204968e-09	1.42554004645882e-07
9.78488605.78488880	19.5143905019487	-1.26857614510505	0.276918088718395	-4.53558353313251	5.74444360282182e-06	5.57027381053276e-05
9.78990101.78990464	34.9811838948829	1.37085383519966	0.258066407794829	5.26351559208794	1.41326515931354e-07	2.59265263364304e-06
9.79258471.79259032	28.5332104487527	-1.03468121924701	0.228635508297812	-4.64912931076912	3.33339188313349e-06	3.55696305047965e-05
9.79433198.79433857	47.0853912801076	1.44097489170531	0.327355222329218	4.3842878880066	1.16365802046848e-05	0.000100181490741263
9.82483484.82484301	57.1613006398574	-1.33054732070209	0.20440266991034	-6.47576528750629	9.43325884294457e-11	6.25700502625586e-09
9.82492950.82493781	31.4889755268078	-1.08793952831785	0.201225413905641	-5.27724110446678	1.31143291191688e-07	2.42894941427126e-06
9.83279045.83279906	32.9200805039767	-1.09417648225232	0.237603575651553	-4.58934778472093	4.44633089404092e-06	4.51239798018012e-05
9.83728017.83729316	79.9500770795276	-1.08741434370936	0.187054201768499	-5.64611047298057	1.64118408471293e-08	4.32456988898481e-07
9.84144911.84145756	30.9231013542775	-1.25602194739877	0.211218952879522	-5.91338414848674	3.35149284092224e-09	1.17076049605863e-07
9.84374698.84374900	24.2728892672097	1.10276550819503	0.262879344557049	3.8044123827475	0.000142141211746333	0.000797676176452911
9.86785521.86786168	25.9917403764926	1.08776349292086	0.234815659899568	4.53222824784573	5.83647353436584e-06	5.64495955622807e-05
9.86911241.86911881	28.8522510101364	-1.00834456089258	0.224543811526574	-4.46747550831522	7.91480694685502e-06	7.27826811269394e-05
9.86957867.86958458	35.1429061970407	1.71592990859829	0.246571664421312	6.80602521625508	1.00332133817533e-11	1.01077458240178e-09
9.87198707.87199228	29.0547590870746	-1.06551958733597	0.24974632077441	-4.26552227423804	1.99435114709067e-05	0.000157075686603752
9.87211998.87212523	38.4062389562784	-1.02186634769511	0.212824486140717	-4.66116188476984	3.14429280477347e-06	3.38980360928913e-05
9.88974126.88974687	29.1926781257715	-1.02135778678824	0.233131886948828	-4.1970768379065	2.70382218800713e-05	0.000201990561034285
9.90337063.90338094	65.683879390611	-1.0720146005322	0.1581260410115	-6.73864186084543	1.59873920698592e-11	1.47620576109185e-09
9.90668379.90669452	54.8660624216445	1.28335630286705	0.218815403695103	5.42039200849327	5.94684874790849e-08	1.25937469580332e-06
9.91897109.91898190	42.3575272241371	1.41391479899996	0.19101676898139	6.90542337820438	5.00539195270204e-12	5.7747278610151e-10
9.92975123.92976053	36.7419107414337	-1.57084706727744	0.224098234623947	-6.81537359008415	9.40191144866448e-12	9.62519671235192e-10
9.93908673.93909518	53.8862433902114	-1.27221158102448	0.228188247857818	-5.4892675377636	4.03603906851439e-08	9.09333786299153e-07
9.94860251.94860881	82.864601481829	1.87942125179087	0.314466217542539	7.03000354796602	2.06528286533367e-12	2.84877746040744e-10
9.95477540.95478484	53.5569584732661	1.43627176471385	0.173280664707939	8.21428734449669	2.13427958418894e-16	1.45069297616389e-13
9.97094635.97094997	38.6211864614979	1.0845555755885	0.207003682663347	4.93616301939929	7.96745169987785e-07	1.08941288196876e-05
9.97416362.97417229	49.1697817923635	-1.16919664713242	0.227222734779988	-5.07540248843818	3.86676618314482e-07	5.96357247097589e-06
9.99101968.99102464	20.9961118067009	1.18668302159827	0.282965461136705	4.15968707854269	3.18683904021387e-05	0.000231567119130224
9.99994543.99994922	15.3899374896441	1.42483647746121	0.293460288790661	4.72146562792556	2.34151205550963e-06	2.66113505486768e-05
9.100124691.100125692	55.3922536835585	-1.22521791692016	0.198762721162058	-6.18364723161148	6.26372584091626e-10	2.96703910194065e-08
9.101755406.101756481	124.133131602217	-1.20849088365034	0.155313957911119	-7.77066676641588	7.8074047232769e-15	2.73579220415149e-12
9.101837408.101838203	40.645179992201	1.22682721468139	0.275841860225794	4.39331751236208	1.11633899961164e-05	9.70855264407126e-05
9.101898956.101900153	31.5973927329922	-1.01145293044983	0.228778765950547	-4.28886445704318	1.79588921666952e-05	0.000144060634161317
9.101943598.101944435	46.9136603464863	-1.56858099287785	0.197229268233357	-7.81493982530048	5.4989293478012e-15	2.05448740454008e-12
9.102192561.102192949	37.2850261489588	-1.00777444711662	0.202557466159393	-4.88986612706631	1.00904578357911e-06	1.32356026334339e-05
9.102342180.102342751	32.3502172001482	-1.16224092784621	0.198069650831968	-5.77273690455231	7.79941730627016e-09	2.3454793536809e-07
9.102422461.102423163	29.3181712657817	-1.13609196467907	0.204564426685829	-5.79068852410919	7.0098467080217e-09	2.15396248300519e-07
9.103191344.103191921	40.6272958920472	1.09980470452322	0.228728379787857	4.45939078805249	8.21929410023716e-06	7.52026753095977e-05
9.103451663.103452358	20.5607814836328	-1.10482609670638	0.250576727400234	-4.35441982004302	1.33419801767973e-05	0.000112410566555286
9.104347949.104348367	27.4351387967155	-1.14204551676842	0.263434836233756	-4.2850103801217	1.82730656330201e-05	0.000146080950935591
9.104999383.104999709	12.3211624251636	-1.16928148209184	0.322027073525606	-3.45200497397489	0.00055643746894936	0.00249221786664394
9.107626851.107627505	53.0967709118068	1.64087011165898	0.266659584061299	6.01948743719063	1.74970235514878e-09	6.87882983052779e-08
9.107665807.107666275	38.8687490605167	1.46640301648145	0.226871816738621	6.36897563379899	1.90294833994009e-10	1.12533263675116e-08
9.108262505.108263029	26.3298489357312	-1.15546620941892	0.212781824131642	-5.39327247342901	6.91859168429765e-08	1.43026481664103e-06
9.109683252.109684292	113.596729316816	1.08985949710344	0.222297652023305	4.92795336440667	8.30954438047216e-07	1.12771531337194e-05
9.109938805.109939622	53.2993864293042	1.59154054008742	0.334459465171285	4.65092027168658	3.30457074781591e-06	3.53356071472294e-05
9.110374250.110375049	56.5228913995804	-1.21706929541465	0.167016897353084	-7.09917558183934	1.25503280979454e-12	1.88308327120662e-10
9.110436839.110438481	112.235423818002	-1.02689639151114	0.143678443365772	-7.09278551766208	1.31439087831361e-12	1.9565349812913e-10
9.110536295.110536847	29.104123259937	-1.04487940760419	0.24869513943044	-3.99950826479034	6.34742312565668e-05	0.000408133374808579
9.110645933.110646464	30.4083904872024	-1.07545579868461	0.227246209393849	-4.59673732668018	4.29158092362808e-06	4.38536772102584e-05
9.110756900.110757564	22.8103550038831	-1.13049037781746	0.239378150402787	-4.62917139217075	3.67131816172587e-06	3.84769585925434e-05
9.110904795.110905476	50.1060727267671	1.13784017590739	0.2585566142785	4.02080998220808	5.79983750652532e-05	0.000378927194867554
9.112619118.112619526	32.7915701639023	1.09037875058554	0.205892345767211	5.5408780233085	3.00958803366081e-08	7.08339251176504e-07
9.112734016.112735089	100.965219145179	-1.09292335829928	0.212621555147051	-5.04844882752739	4.45411740024099e-07	6.74586542958377e-06
9.112887351.112890491	263.728137027621	1.09245234436974	0.15812988693892	6.77395918100122	1.25305039587657e-11	1.20429456786665e-09
9.113836626.113837070	20.4555663561504	-1.34490261312809	0.235380293836226	-5.21305886268095	1.85751922859925e-07	3.2538744524211e-06
9.113840426.113841351	41.5455922876676	-1.45570751651723	0.228920767330984	-6.22623925595331	4.77764296175895e-10	2.38526995867781e-08
9.114016106.114016671	25.5241214404959	-1.13112029361146	0.251026917637822	-4.49635611197071	6.91279219456276e-06	6.50637444858946e-05
9.115601587.115601903	15.8021889833161	-1.33345574468861	0.254815195726081	-4.98441443153407	6.21497419699598e-07	8.87583826460794e-06
9.115620561.115621687	100.146938076894	-1.02971965123808	0.15984359032476	-6.32772041498575	2.48809423490249e-10	1.3870387782239e-08
9.116382311.116383296	58.7169243649929	1.50031029520628	0.222289390168446	6.63934627953914	3.15077400519394e-11	2.62557995800358e-09
9.116937178.116938259	62.3253050470932	1.24497016704366	0.305458993594421	3.83864578607019	0.000123714751475228	0.000710380806028141
9.117378920.117379893	73.3776413025114	-1.03129021898268	0.147698001479415	-6.89667874037053	5.3232376845729e-12	6.04257097007776e-10
9.117720107.117721208	72.4394076792635	-1.46327664477774	0.179308614823411	-7.89612821407332	2.87700738059368e-15	1.2112630476386e-12
9.117757880.117758587	40.4706970948054	-1.1968208728862	0.184625722608348	-6.2750612678838	3.49496641764201e-10	1.82637881887679e-08
9.117797814.117798576	41.8968494545234	-1.21940906064885	0.174154258028355	-6.9015156665804	5.14505960196576e-12	5.88770147067952e-10
9.117805084.117805880	62.4267694598391	-1.1014767295896	0.19178512418847	-5.78225907722349	7.37040811769196e-09	2.24886077820067e-07
9.119199558.119200383	55.5753194053628	1.29879572446108	0.33263242301787	3.98314944485765	6.80079593800529e-05	0.000431919062972539
9.119212661.119213424	51.1795566861801	-1.06874271809175	0.189630065545857	-5.57476468599347	2.47864677592099e-08	6.05609945908873e-07
9.119707823.119708573	45.3477834272874	-1.22705252427822	0.1881294378338	-6.28052948515526	3.37421878452919e-10	1.77906473783176e-08
9.120540091.120540529	26.5328779315436	-1.03873560895416	0.207031946719491	-5.02544140331532	5.02275916820201e-07	7.44910571065416e-06
9.121571194.121572007	52.8289487813118	1.6605834577641	0.264817138912108	6.1011352948302	1.05317712648189e-09	4.48084772003034e-08
9.123127441.123128288	44.0870126700065	-1.31128769850561	0.206707341524347	-6.16045741179477	7.25351211691214e-10	3.34325277440944e-08
9.123497185.123498454	64.3790849886078	-1.06569491643886	0.156204488137988	-6.79742853545565	1.06502948574443e-11	1.05782928640418e-09
9.124023308.124023690	44.0561644561195	1.03482312121161	0.285838979933541	3.356372694465	0.000789720688250594	0.00334430883863876
9.124083125.124083803	50.5322335630279	1.09183578556241	0.182561046704091	6.11396359064153	9.71864880432684e-10	4.22224605043592e-08
9.124369806.124370793	67.7928939898286	1.17139588847367	0.245378278631901	4.39496657808887	1.10789798149395e-05	9.64704005617576e-05
9.125065758.125066698	57.9562299918689	1.25494859912239	0.238957399881821	5.1470800858309	2.64572392486695e-07	4.3415113713e-06
9.125116790.125118283	118.30933899707	-1.06360849058064	0.187043355520009	-5.6514405354708	1.59108731183778e-08	4.21636221061549e-07
9.126097631.126098469	40.1413838308013	1.19403925068594	0.203603856423415	5.67457671151052	1.39032004575742e-08	3.7800624434434e-07
9.126118027.126118822	58.5129788182708	1.059651272557	0.198755196139323	5.29854504876123	1.16729079418583e-07	2.20468287394669e-06
9.126122270.126123970	160.734818630318	1.22479141729829	0.20952266004553	5.77234915830587	7.81739162504815e-09	2.34838107517953e-07
9.126511943.126512442	33.1393958332281	-1.30520730290822	0.206653971532802	-6.14641172177801	7.92553990490892e-10	3.59427057295291e-08
9.126595244.126595389	14.1300612841037	-1.09685787430292	0.276127565923222	-3.77804658219695	0.000158063318146692	0.000870235206066535
9.126674576.126675381	31.5252121806172	-1.11047196547971	0.2163355252589	-5.10047689063613	3.38798747238393e-07	5.32710984509509e-06
9.127416692.127417165	28.0117039671749	-1.01519998693348	0.217749760705313	-4.42678332735925	9.56487231948686e-06	8.52736783780295e-05
9.127600508.127601815	37.4297115478666	1.3060837707466	0.202690244719588	6.11391051875529	9.72188318830875e-10	4.22224605043592e-08
9.128235296.128236631	107.381649414905	1.61265838085786	0.233171251124563	6.81513187227814	9.41773359546629e-12	9.62519671235192e-10
9.130150414.130151130	60.589823740737	1.14839347001495	0.251068890892432	4.34605152069428	1.38610025505575e-05	0.00011612449062849
9.130727572.130728307	65.0117502803194	1.12662129742012	0.189714125907998	5.69003184768104	1.27015680082812e-08	3.52817164330473e-07
9.131397635.131398460	101.626893097359	1.77218346707855	0.223202996025474	7.69936227091734	1.36746973651555e-14	4.26227473233488e-12
9.131654531.131655457	45.9586879320888	1.17191436228582	0.196782110459051	5.57341207160031	2.49797758915708e-08	6.09277577474647e-07
9.131673355.131674643	145.157691411391	1.02340820252879	0.286820831147538	3.34253831311798	0.000830158942532225	0.00348990841538514
9.131683879.131685332	157.363588216184	1.11556293101327	0.17753666416929	6.06008259330579	1.3605166940829e-09	5.56194998647686e-08
9.131904876.131906641	272.437930206602	1.10225216986654	0.18987958310683	5.69095358076216	1.26331851397837e-08	3.51436771620335e-07
9.131907814.131909276	98.4695415640159	1.46500702359704	0.182921991285068	7.74284341274353	9.72177439590124e-15	3.18874200185561e-12
9.133326098.133327591	64.7665445783576	1.08354379039535	0.180787219876913	5.86052850591511	4.61396321286938e-09	1.52759007404483e-07
9.133699699.133700893	74.9310998371766	1.18295139462157	0.210164350130433	5.45655117018739	4.8547141867996e-08	1.06486607916985e-06
9.134205975.134207449	192.165811262759	1.00334900123759	0.160899118430192	6.258836731008	3.87859665918583e-10	1.98561623525071e-08
9.134589592.134590062	33.3337756147807	1.33167228422053	0.297444572334571	4.17723104124311	2.950792607447e-05	0.000217269532421992
9.135674323.135675050	35.4424644061178	1.14064522727129	0.214812622504856	5.2404067083585	1.60223073661116e-07	2.88010338889568e-06
9.136089697.136090081	21.5554641685051	2.0443542730668	0.287114344720382	6.90226252266377	5.11807378209554e-12	5.87372015645198e-10
9.136293728.136294184	43.4285014720164	1.05560383999822	0.19576422752065	5.21260037995155	1.86211747742756e-07	3.25948556024056e-06
9.136548600.136549853	76.6576274363315	1.24310717240238	0.256042987046826	4.61112776169857	4.00490288308359e-06	4.1441783024953e-05
9.136746352.136746639	28.7694034514456	1.95567423506867	0.259432923951211	7.17431875078264	7.26681236952344e-13	1.18486845849432e-10
9.136844090.136845267	108.452172434279	1.00613408995938	0.150418195662957	6.63525705428104	3.23937503558638e-11	2.6757332651192e-09
9.137106877.137108601	142.287483704184	1.07925161030135	0.151841611963809	6.91568819176275	4.65597487180242e-12	5.46094549620801e-10
9.137219526.137221532	126.331595456137	1.13897441336943	0.167669335064766	6.69850012838963	2.10569539003029e-11	1.87373676851654e-09
9.137326746.137327299	44.2642634249905	2.07428257495347	0.251464418078025	8.12046355786576	4.6440640915751e-16	2.62712303115569e-13
9.137394380.137395519	109.096766276219	1.27772031447959	0.188745307681958	6.544175573069	5.9824481707791e-11	4.37750708174674e-09
9.137494162.137495143	104.994358750697	1.63783554804255	0.24180309017025	6.7186076164497	1.83469219306203e-11	1.66777175540192e-09
9.137553800.137554497	68.9342485712681	1.83126046366692	0.313771354493604	5.65585396962763	1.5507327679599e-08	4.11893313734583e-07
9.137945079.137945360	18.0174986794656	-1.2067552395313	0.263861616237251	-4.62931494618306	3.66877418336121e-06	3.84645166936455e-05
9.139565535.139569777	555.754370987276	1.01845501394312	0.243212298488642	4.05506934563839	5.01194317714137e-05	0.000335971704231948
9.139674912.139675805	60.5669844489992	1.70528151452263	0.250400554667321	6.49362250975051	8.37965627106699e-11	5.71640493577407e-09
9.139683122.139684315	90.6639681470731	1.8399544247721	0.230657892158701	7.75535490600885	8.80967502854123e-15	2.9760875832945e-12
9.139690464.139692249	117.150709947753	1.60150466123328	0.216253349186338	7.11444451605654	1.1236445948103e-12	1.71350092368914e-10
9.140010859.140011902	55.2353646875733	1.65591073924807	0.214626847601765	7.59869135723829	2.99140274245793e-14	8.0363322437384e-12
9.140564579.140565671	69.1674557731697	1.05963288051505	0.188434552235546	5.42776550900963	5.70639418495357e-08	1.21897741135305e-06
9.140570762.140571668	47.0005421094921	1.09532409373739	0.189734818739597	5.80743625525229	6.34366912272944e-09	1.9794493209508e-07
10.369749.370207	36.9457670856834	1.05235476098063	0.189157785467842	5.17808022636591	2.24180829935883e-07	3.78437633203554e-06
10.2062794.2063608	30.5240058672861	-1.00585248266745	0.265757909506719	-3.86034504823269	0.000113227023719029	0.000659137819708664
10.3078020.3079032	53.6034455590575	-1.21007373280736	0.196722542319216	-5.95443598740561	2.60970246599669e-09	9.49864350462382e-08
10.3581080.3581827	53.3701004532384	1.14842323054602	0.246776148764702	4.54483270443929	5.49789030369432e-06	5.36996155424547e-05
10.3762569.3763403	73.9760953639278	-1.11530705084681	0.14239991908147	-7.68844088219959	1.48938808633538e-14	4.54190909614577e-12
10.3867526.3867717	26.0316000731502	1.50856578247208	0.286895746865188	5.21243057231926	1.86382331541438e-07	3.26044825309823e-06
10.4556361.4557241	49.3906821757694	-1.08661542248645	0.192638735824191	-5.5739021385224	2.49095698267143e-08	6.07827980685084e-07
10.4705172.4705779	46.5489120756793	1.14492038977289	0.222346713690793	5.17247215453432	2.31016934951981e-07	3.88119458077753e-06
10.6226935.6227583	45.7985776445769	1.11901557562213	0.251939615599367	4.27690985827262	1.89505491964215e-05	0.000150643114480106
10.8179211.8180271	52.3792493803421	-1.01190728035717	0.205296920976654	-5.00044054741662	5.71994644586718e-07	8.30564129278749e-06
10.11666798.11667675	42.9921791625716	-1.55655907413324	0.188069509589812	-8.1610171905589	3.32214879586259e-16	2.05958622491631e-13
10.11921784.11923677	97.316208244034	1.22578325161216	0.172428877476642	6.92155651567843	4.46707852521138e-12	5.29442651425054e-10
10.11954672.11955954	82.988385533264	1.12228687564862	0.144123174967181	7.68750507806544	1.50031893249054e-14	4.55064477932183e-12
10.13058272.13059216	50.370101418462	1.31921393429054	0.202476940449381	6.34810548530053	2.17982603776453e-10	1.24596824464563e-08
10.13881689.13882058	30.5904723271127	1.46797906375669	0.245081893837667	5.7282473224086	1.01473554090044e-08	2.92525908407969e-07
10.14032222.14032995	39.4109308345509	1.20564359249256	0.257309615239483	4.51826592062648	6.23481500983505e-06	5.97187306612656e-05
10.14057615.14058516	66.4345424271614	-1.1112551589847	0.196749058680907	-5.54151729161187	2.99861958195984e-08	7.06347066120444e-07
10.14769636.14770002	16.5333050550561	-1.0437997454344	0.258436328296624	-3.82600120127328	0.000130241653883108	0.000742193247017112
10.16952201.16953283	44.3105367358268	-1.21039008505118	0.193386399409292	-6.04018783282277	1.53934925137334e-09	6.17666624221039e-08
10.17715489.17716364	58.8723549993625	1.17194778660884	0.175039366576977	6.56939941071922	5.05186080504022e-11	3.80007705569532e-09
10.20192809.20193740	28.916377360403	-1.09556642209845	0.25281357460632	-3.97193023685581	7.12926004110796e-05	0.000448188471672773
10.21589136.21589995	48.8622334377473	-1.31372235400356	0.192990597806083	-6.56843358532041	5.08473020465013e-11	3.81970891112572e-09
10.21738196.21738624	65.4562418078576	-1.12030195417119	0.162804709678246	-6.79896091514349	1.05376398289269e-11	1.05033831906138e-09
10.22102530.22103409	34.5381582986017	-1.15674612322177	0.21058245914954	-5.33863813482789	9.36473431243428e-08	1.84727570269333e-06
10.22658157.22658743	25.5104222019289	-1.07199964509617	0.220558727538532	-4.69082101836134	2.72110929864959e-06	3.01067076274986e-05
10.22999114.22999679	31.5357901588612	-1.15680809808054	0.219819519334549	-5.14256233180202	2.71016481015985e-07	4.41897855288954e-06
10.23011747.23012895	61.6582891477102	-1.16416880626309	0.185384529897527	-6.22126016033765	4.93177607684879e-10	2.44342327919629e-08
10.23031532.23032293	50.6226724020446	-1.06764375287149	0.182101396420451	-5.68370326531644	1.31808895924047e-08	3.63078332971653e-07
10.23055157.23055565	30.2826455232694	-1.375907525654	0.207697581338777	-6.38255030266181	1.74162789154117e-10	1.04638635920327e-08
10.23665012.23665776	23.5356763022804	-1.20516739323996	0.254926078648544	-4.64373909216197	3.42159609173208e-06	3.63116563414516e-05
10.23932385.23932908	45.7731346231866	-1.19790090938267	0.227153071560806	-5.35288472922694	8.65629964687738e-08	1.73175106694409e-06
10.25782034.25782748	77.3588896441777	1.21877669091911	0.313958040486034	4.20876236033632	2.56773265185164e-05	0.000193612944783296
10.26995076.26995596	33.3798856650992	-1.07094679942773	0.241811102011848	-4.61712333101424	3.89096048215922e-06	4.04780428842882e-05
10.31052743.31053321	32.8116622224193	-1.04406492764634	0.218134866218059	-4.61033180988171	4.02026782683525e-06	4.1585447542226e-05
10.32607361.32608055	43.5289036506732	-1.08412426446731	0.190373865318854	-5.83789108693813	5.28656951161529e-09	1.70426917467022e-07
10.33644088.33644718	41.8998850064681	-1.26424140677813	0.192701411387171	-6.5290654137165	6.6181344567773e-11	4.69056122504457e-09
10.33859262.33860042	54.505669233934	-1.23666985999067	0.201344336275801	-6.09171631950963	1.11706506994625e-09	4.72062494277811e-08
10.33909554.33910599	72.3398190426856	-1.11018877271987	0.173496498459819	-6.3541340699094	2.09603968087171e-10	1.21735609038538e-08
10.34254887.34255342	24.5149498946387	-1.07668444681426	0.248518904445566	-4.34156846341478	1.41469181862615e-05	0.000118011612656532
10.34569531.34570151	36.6868838637422	1.07373107380065	0.278243912555256	3.58845063379189	0.000332648963112174	0.00162285748036461
10.36062465.36062913	19.763854452402	-1.07457834905391	0.258956361672013	-4.02848587457422	5.61372329899744e-05	0.000369549374137969
10.38145881.38147332	276.268135174248	1.22985078233048	0.258915555799146	4.63113327734967	3.6366967267395e-06	3.81849772074699e-05
10.43140450.43141224	33.7586731005313	1.38664939766876	0.207198848934631	6.30148124092664	2.94814468730785e-10	1.59618551515508e-08
10.43655782.43656450	21.4957594834707	-1.11652088404468	0.234692860195679	-4.75351378435452	1.99911467888388e-06	2.33165296100709e-05
10.44728686.44729522	78.916008575789	1.37696774311247	0.230914174478894	5.92009503151139	3.21755642870587e-09	1.13431411054165e-07
10.44974778.44975289	32.132254133432	-1.08205330459935	0.215387839108862	-5.13407843351387	2.83529845809156e-07	4.58458577849508e-06
10.45441509.45442113	29.3303600371288	-1.00911752628483	0.212500812918287	-4.48662946130445	7.23587565095626e-06	6.75524012451346e-05
10.45442939.45443758	35.7006336643532	-1.3665310893583	0.232885367360147	-5.66534453026331	1.46729411709792e-08	3.93262870710022e-07
10.47107541.47108045	33.7730365126463	1.47085639275406	0.290459047349208	4.92431316070588	8.46571706172062e-07	1.14560300732557e-05
10.48335725.48336603	53.8159070238722	1.67698783035866	0.260939785042994	6.2881217341118	3.21329905047097e-10	1.70859075618634e-08
10.49787345.49787851	41.8239469830521	1.02296694323025	0.273742349794999	3.68071246630011	0.000232583164415826	0.00120346801831452
10.49876065.49876677	58.5761160783144	-1.15166700310102	0.243020939560052	-4.55446935528295	5.25179796980003e-06	5.18434705624214e-05
10.49892384.49893918	204.742888400056	-1.10975887059281	0.166730164675739	-6.50936417095766	7.54695606080641e-11	5.24992691894518e-09
10.49956579.49957104	19.2392745590132	-1.2156987683365	0.249720558527466	-4.7165753876715	2.3984752048534e-06	2.70895649963983e-05
10.50007499.50008705	69.8179295286951	-1.00630728348578	0.191929869562546	-5.16916129365793	2.35146889504091e-07	3.94001987474393e-06
10.51035276.51035774	27.5219188764601	-1.2074186944362	0.245838680816893	-4.981968469387	6.29406924629511e-07	8.96455972226672e-06
10.53033257.53033660	22.7429129979257	-1.15414106852238	0.248301185003082	-4.52506204623173	6.03777895656571e-06	5.80581792421359e-05
10.54214163.54214908	31.5795665408755	-1.48178631007892	0.224424879471121	-6.45966218549912	1.04936967554768e-10	6.83617085631616e-09
10.54223567.54223978	28.4902306342192	-1.10920614334383	0.241953534816449	-4.70205602146235	2.57554808032582e-06	2.87158340908422e-05
10.54725490.54726130	35.0917318906868	-1.05025537663559	0.21281678570684	-4.96280898321653	6.94809077614341e-07	9.73124843861627e-06
10.57278163.57278597	36.7335906588131	1.09872058365747	0.292274015720464	3.78794824623042	0.00015189647900434	0.000841952422824607
10.60042094.60042891	58.6854272088177	-1.07985379654396	0.180861864194818	-5.92861099029634	3.05507883212516e-09	1.08652352928393e-07
10.60352407.60353407	68.6657863877653	-1.18955715950853	0.207083324962758	-5.46812052754885	4.54832573558887e-08	1.00784895796929e-06
10.61791311.61791989	53.2836227658395	-1.0815786165061	0.189680042548336	-5.66375991495146	1.48091573898472e-08	3.96086592492055e-07
10.61996214.61997773	150.846862689225	-1.30195670458145	0.179481815295658	-7.22582602468727	4.98065039080743e-13	8.41282552238898e-11
10.62113291.62113783	41.3778309101623	1.309994888568	0.232825639163784	5.40782119577378	6.37960659633802e-08	1.33536103425001e-06
10.62221450.62221890	25.3487772352705	-1.28677206207042	0.221230308283788	-5.73423692966862	9.79523267903332e-09	2.83863545559233e-07
10.63539620.63540320	31.6654941789646	1.17793998370381	0.217507943309813	5.18146103397931	2.20154584710019e-07	3.72532724985015e-06
10.64301676.64301862	15.0099153512818	-1.06404090254086	0.268693303492859	-4.07498731120956	4.60168560870751e-05	0.000313347851902044
10.64380104.64381030	46.6681938597102	-1.20497062838662	0.183337024362712	-6.1826994905409	6.30146018327955e-10	2.97741354857537e-08
10.64391947.64392955	88.8675076056702	-1.09067026713039	0.162569296093004	-6.30223302540363	2.9338762027271e-10	1.58998616573537e-08
